time,open,high,low,close,tick_volume,spread,real_volume,Close_pct_change,Gap,Gap_Zone_High_Low
2024-02-05 11:00:00,1.0766499999999999,1.07728,1.07518,1.07536,4113,2,0,0.001207437816952317,False,"(1.07833, 1.07518)"
2024-02-05 12:00:00,1.07536,1.07561,1.07475,1.07493,3690,2,0,0.0003998660913555607,False,"(None, None)"
2024-02-05 13:00:00,1.07494,1.07586,1.07469,1.07548,3707,2,0,0.0005116612244517871,False,"(None, None)"
2024-02-05 14:00:00,1.07548,1.07577,1.07493,1.07497,4080,2,0,0.0004742068657715981,False,"(None, None)"
2024-02-05 15:00:00,1.07497,1.07503,1.07361,1.07374,4753,2,0,0.0011442179781762096,False,"(None, None)"
2024-02-05 16:00:00,1.07373,1.07448,1.07349,1.07419,5049,2,0,0.00041909587050881214,False,"(None, None)"
2024-02-05 17:00:00,1.07419,1.07419,1.07231,1.07252,8497,2,0,0.0015546597901675563,True,"(None, None)"
2024-02-05 18:00:00,1.07252,1.0735999999999999,1.07246,1.07352,4098,2,0,0.0009323835452952345,False,"(1.07448, 1.07246)"
2024-02-05 19:00:00,1.07352,1.07429,1.0734,1.07393,2910,2,0,0.0003819211565689873,False,"(None, None)"
2024-02-05 20:00:00,1.07393,1.07466,1.07374,1.0744,2873,2,0,0.00043764491167941344,False,"(None, None)"
2024-02-05 21:00:00,1.0744,1.07464,1.0742099999999999,1.07429,2178,2,0,0.00010238272524210057,False,"(None, None)"
2024-02-05 22:00:00,1.07429,1.07442,1.07367,1.07424,2841,2,0,4.654236751699958e-05,False,"(None, None)"
2024-02-05 23:00:00,1.07425,1.07428,1.07393,1.07412,1012,2,0,0.00011170688114403582,False,"(None, None)"
2024-02-06 00:00:00,1.07424,1.0743800000000001,1.07373,1.07427,514,5,0,0.0001396492012066819,False,"(None, None)"
2024-02-06 01:00:00,1.07427,1.07434,1.07408,1.0741,521,2,0,0.00015824699563427025,False,"(None, None)"
2024-02-06 02:00:00,1.0741,1.07452,1.0741,1.0743800000000001,1355,2,0,0.00026068336281537263,False,"(None, None)"
2024-02-06 03:00:00,1.07439,1.07472,1.07414,1.07452,2995,2,0,0.00013030771235489347,False,"(None, None)"
2024-02-06 04:00:00,1.07452,1.07491,1.07436,1.07459,1600,2,0,6.514536723378761e-05,False,"(None, None)"
2024-02-06 05:00:00,1.07459,1.07487,1.07433,1.0743800000000001,1883,2,0,0.00019542337077382843,False,"(None, None)"
2024-02-06 06:00:00,1.0743800000000001,1.07503,1.07433,1.07488,1718,2,0,0.0004653846869822065,False,"(None, None)"
2024-02-06 07:00:00,1.07488,1.07542,1.07487,1.07536,2191,2,0,0.0004465614766300252,False,"(None, None)"
2024-02-06 08:00:00,1.07536,1.07536,1.07481,1.07509,2217,2,0,0.0002510787085254762,False,"(None, None)"
2024-02-06 09:00:00,1.07509,1.07623,1.07508,1.07519,4105,2,0,9.301546847240161e-05,False,"(None, None)"
2024-02-06 10:00:00,1.07519,1.07601,1.07451,1.07463,5157,2,0,0.0005208381774385318,False,"(None, None)"
2024-02-06 11:00:00,1.07462,1.07473,1.07254,1.0729,4232,2,0,0.0016098564156965534,True,"(None, None)"
2024-02-06 12:00:00,1.07291,1.07365,1.07276,1.07292,3190,2,0,1.8641066269031725e-05,False,"(1.07601, 1.07276)"
2024-02-06 13:00:00,1.07291,1.0743,1.07242,1.07385,2858,2,0,0.0008667934235542241,False,"(None, None)"
2024-02-06 14:00:00,1.07384,1.07392,1.07225,1.07358,3263,2,0,0.0002514317642128283,False,"(None, None)"
2024-02-06 15:00:00,1.07359,1.0744,1.0728,1.07305,5566,2,0,0.0004936753665305549,False,"(None, None)"
2024-02-06 16:00:00,1.07305,1.07437,1.0729,1.07404,6705,2,0,0.0009226037929268571,False,"(None, None)"
2024-02-06 17:00:00,1.07404,1.07484,1.07368,1.07432,6822,2,0,0.0002606979255892483,False,"(None, None)"
2024-02-06 18:00:00,1.07432,1.07533,1.0739,1.07505,4990,2,0,0.0006794995904386703,False,"(None, None)"
2024-02-06 19:00:00,1.07505,1.07551,1.07477,1.0751,4606,2,0,4.650946467599226e-05,False,"(None, None)"
2024-02-06 20:00:00,1.0751,1.07554,1.07433,1.07541,4639,2,0,0.00028834527020737966,False,"(None, None)"
2024-02-06 21:00:00,1.0754,1.07546,1.07466,1.07493,4718,2,0,0.0004463413953748052,False,"(None, None)"
2024-02-06 22:00:00,1.07493,1.07574,1.07493,1.07567,2716,2,0,0.0006884169201715196,False,"(None, None)"
2024-02-06 23:00:00,1.07563,1.07563,1.07524,1.07549,997,2,0,0.00016733756635389785,False,"(None, None)"
2024-02-07 00:00:00,1.0753,1.07544,1.07489,1.07525,819,5,0,0.00022315409720219392,False,"(None, None)"
2024-02-07 01:00:00,1.07537,1.07569,1.07522,1.07567,536,2,0,0.00039060683561942255,False,"(None, None)"
2024-02-07 02:00:00,1.07567,1.07595,1.07559,1.07589,1530,2,0,0.00020452369221057864,False,"(None, None)"
2024-02-07 03:00:00,1.07588,1.07649,1.07588,1.07636,2722,2,0,0.0004368476331222393,False,"(None, None)"
2024-02-07 04:00:00,1.07636,1.0765500000000001,1.07616,1.07637,1888,2,0,9.290571927778046e-06,False,"(None, None)"
2024-02-07 05:00:00,1.07636,1.07664,1.07584,1.07588,1451,2,0,0.00045523379507050876,False,"(None, None)"
2024-02-07 06:00:00,1.07588,1.07602,1.07565,1.07591,1159,2,0,2.7884150648693762e-05,False,"(None, None)"
2024-02-07 07:00:00,1.07591,1.07644,1.0758,1.07628,1979,2,0,0.000343894935449951,False,"(None, None)"
2024-02-07 08:00:00,1.07629,1.0765500000000001,1.07567,1.0761,2083,2,0,0.00016724272494128556,False,"(None, None)"
2024-02-07 09:00:00,1.07617,1.07729,1.07609,1.07724,3778,2,0,0.00105938109841075,False,"(None, None)"
2024-02-07 10:00:00,1.07725,1.07735,1.07602,1.07627,4288,2,0,0.0009004492963498034,False,"(None, None)"
2024-02-07 11:00:00,1.07628,1.07709,1.07578,1.07693,3777,2,0,0.0006132290224569736,False,"(None, None)"
2024-02-07 12:00:00,1.07693,1.07709,1.07627,1.07642,5019,2,0,0.0004735683842032046,False,"(None, None)"
2024-02-07 13:00:00,1.07642,1.0774,1.07623,1.0771,3500,2,0,0.0006317236766317791,False,"(None, None)"
2024-02-07 14:00:00,1.0771,1.07752,1.0766,1.07737,4334,2,0,0.000250673103704413,False,"(None, None)"
2024-02-07 15:00:00,1.07737,1.07839,1.07668,1.07702,4506,2,0,0.0003248651809497627,False,"(None, None)"
2024-02-07 16:00:00,1.07702,1.0778,1.0765500000000001,1.07713,7415,2,0,0.00010213366511280242,False,"(None, None)"
2024-02-07 17:00:00,1.07713,1.07798,1.07557,1.07568,7677,2,0,0.001346169914494988,True,"(None, None)"
2024-02-07 18:00:00,1.07568,1.07711,1.07562,1.07676,5536,2,0,0.0010040160642570406,False,"(1.0778, 1.07562)"
2024-02-07 19:00:00,1.07676,1.07679,1.07591,1.07647,4005,2,0,0.00026932649801247877,False,"(None, None)"
2024-02-07 20:00:00,1.07647,1.07737,1.07645,1.07711,4613,2,0,0.0005945358440087034,False,"(None, None)"
2024-02-07 21:00:00,1.07712,1.07753,1.07698,1.07719,3180,2,0,7.427282264593771e-05,False,"(None, None)"
2024-02-07 22:00:00,1.07719,1.07743,1.0771,1.07728,2507,2,0,8.355071992860452e-05,False,"(None, None)"
2024-02-07 23:00:00,1.07728,1.07747,1.07715,1.07735,962,2,0,6.497846428032972e-05,False,"(None, None)"
2024-02-08 00:00:00,1.07711,1.07739,1.0768,1.07718,867,5,0,0.0001577945885737897,False,"(None, None)"
2024-02-08 01:00:00,1.07718,1.07769,1.07707,1.07756,719,2,0,0.00035277298130309553,False,"(None, None)"
2024-02-08 02:00:00,1.07756,1.07794,1.07744,1.07778,1304,2,0,0.0002041649652917421,False,"(None, None)"
2024-02-08 03:00:00,1.07778,1.07797,1.07751,1.07785,2684,2,0,6.494831969416914e-05,False,"(None, None)"
2024-02-08 04:00:00,1.07785,1.07833,1.07783,1.07828,1827,2,0,0.0003989423389154645,False,"(None, None)"
2024-02-08 05:00:00,1.07828,1.07849,1.07814,1.07822,1360,2,0,5.564417405490296e-05,False,"(None, None)"
2024-02-08 06:00:00,1.07822,1.07882,1.07794,1.07799,1477,2,0,0.00021331453692197133,False,"(None, None)"
2024-02-08 07:00:00,1.07797,1.0784,1.07784,1.07826,1561,2,0,0.0002504661453259782,False,"(None, None)"
2024-02-08 08:00:00,1.07827,1.07863,1.07812,1.07839,1955,2,0,0.00012056461335863133,False,"(None, None)"
2024-02-08 09:00:00,1.07839,1.07888,1.07767,1.07801,3890,2,0,0.00035237715483271703,False,"(None, None)"
2024-02-08 10:00:00,1.07802,1.0784,1.07684,1.07773,4859,2,0,0.0002597378502980918,False,"(None, None)"
2024-02-08 11:00:00,1.07772,1.07843,1.07736,1.0783,4470,2,0,0.0005288894249950715,False,"(None, None)"
2024-02-08 12:00:00,1.07831,1.07856,1.0771,1.0771600000000001,2815,2,0,0.0010572196976721404,False,"(None, None)"
2024-02-08 13:00:00,1.0771600000000001,1.0773,1.07609,1.0763,2948,2,0,0.000798395781499539,False,"(None, None)"
2024-02-08 14:00:00,1.0763,1.07635,1.07498,1.07567,3993,2,0,0.0005853386602249211,False,"(None, None)"
2024-02-08 15:00:00,1.07568,1.07621,1.07415,1.07439,6396,2,0,0.001189956027406125,False,"(None, None)"
2024-02-08 16:00:00,1.07441,1.07674,1.07435,1.07648,5576,2,0,0.001945289885423529,True,"(None, None)"
2024-02-08 17:00:00,1.07649,1.07676,1.07513,1.07613,6498,2,0,0.00032513376932230553,False,"(1.07621, 1.07513)"
2024-02-08 18:00:00,1.07613,1.07741,1.07601,1.07734,3708,2,0,0.0011243994684655423,False,"(None, None)"
2024-02-08 19:00:00,1.07733,1.07766,1.07712,1.07735,3351,2,0,9.282120779108283e-06,False,"(None, None)"
2024-02-08 20:00:00,1.07736,1.07828,1.07733,1.07765,4054,2,0,0.0002784610386596942,False,"(None, None)"
2024-02-08 21:00:00,1.07766,1.07786,1.07725,1.07749,3139,2,0,0.00014847121050431955,False,"(None, None)"
2024-02-08 22:00:00,1.07749,1.07799,1.07749,1.07778,2386,2,0,0.00026914402917888047,False,"(None, None)"
2024-02-08 23:00:00,1.07778,1.07784,1.07759,1.07779,781,2,0,9.278331384976468e-06,False,"(None, None)"
2024-02-09 00:00:00,1.0777700000000001,1.07789,1.07743,1.07764,655,5,0,0.000139173679473803,False,"(None, None)"
2024-02-09 01:00:00,1.07759,1.0778,1.07738,1.07776,720,2,0,0.00011135444118637317,False,"(None, None)"
2024-02-09 02:00:00,1.07776,1.07786,1.07722,1.0773,1733,2,0,0.0004268111638956462,False,"(None, None)"
2024-02-09 03:00:00,1.0773,1.07785,1.0773,1.07744,2324,2,0,0.0001299545159194615,False,"(None, None)"
2024-02-09 04:00:00,1.07743,1.07783,1.07731,1.07762,1816,2,0,0.00016706266706267847,False,"(None, None)"
2024-02-09 05:00:00,1.07762,1.07774,1.07699,1.07707,1210,2,0,0.000510383994357988,False,"(None, None)"
2024-02-09 06:00:00,1.07708,1.0772599999999999,1.07693,1.07711,1100,2,0,3.71377904870851e-05,False,"(None, None)"
2024-02-09 07:00:00,1.0771,1.07738,1.07694,1.0771,1059,2,0,9.284102830742214e-06,False,"(None, None)"
2024-02-09 08:00:00,1.07711,1.07753,1.07698,1.07744,1083,2,0,0.00031566242688696455,False,"(None, None)"
2024-02-09 09:00:00,1.07744,1.07827,1.07743,1.07801,3269,2,0,0.0005290317790318522,False,"(None, None)"
2024-02-09 10:00:00,1.07801,1.07847,1.07722,1.07728,4613,2,0,0.0006771736811346241,False,"(None, None)"
2024-02-09 11:00:00,1.07727,1.07769,1.0766,1.07671,4930,2,0,0.0005291103519975415,False,"(None, None)"
2024-02-09 12:00:00,1.0767,1.07702,1.0762,1.07667,3346,2,0,3.7150207576774896e-05,False,"(None, None)"
2024-02-09 13:00:00,1.07667,1.07733,1.07635,1.0771600000000001,3673,2,0,0.0004551069501332883,False,"(None, None)"
2024-02-09 14:00:00,1.0771600000000001,1.07764,1.07628,1.07671,4044,2,0,0.0004177652345056515,False,"(None, None)"
2024-02-09 15:00:00,1.07671,1.07946,1.07653,1.0783,8580,2,0,0.0014767207511772185,True,"(None, None)"
2024-02-09 16:00:00,1.07827,1.0795,1.07749,1.07817,7615,2,0,0.00012056014096262224,False,"(1.07764, 1.07749)"
2024-02-09 17:00:00,1.07816,1.07898,1.07799,1.07863,5843,2,0,0.0004266488587141293,False,"(None, None)"
2024-02-09 18:00:00,1.07863,1.0788,1.07797,1.07816,4512,2,0,0.00043573792681450563,False,"(None, None)"
2024-02-09 19:00:00,1.07816,1.07866,1.07792,1.07854,3202,2,0,0.0003524523261853041,False,"(None, None)"
2024-02-09 20:00:00,1.07855,1.07908,1.07854,1.07866,1903,2,0,0.00011126152020324298,False,"(None, None)"
2024-02-09 21:00:00,1.07866,1.07879,1.07813,1.07825,1832,2,0,0.00038010123671960994,False,"(None, None)"
2024-02-09 22:00:00,1.07826,1.0788,1.07796,1.07863,2044,2,0,0.00035242290748893623,False,"(None, None)"
2024-02-09 23:00:00,1.07862,1.07886,1.07836,1.07844,1018,2,0,0.00017614937466958747,False,"(None, None)"
2024-02-12 00:00:00,1.07818,1.07863,1.07786,1.07827,384,5,0,0.00015763510255550894,False,"(None, None)"
2024-02-12 01:00:00,1.07827,1.07983,1.07827,1.07978,2118,2,0,0.001400391367653686,True,"(None, None)"
2024-02-12 02:00:00,1.07977,1.07998,1.07966,1.07986,2240,2,0,7.408916631179707e-05,False,"(1.07863, 1.07966)"
2024-02-12 03:00:00,1.07986,1.07986,1.07934,1.07954,931,2,0,0.0002963347100550795,False,"(None, None)"
2024-02-12 04:00:00,1.07954,1.07977,1.07929,1.07949,713,2,0,4.631602349136621e-05,False,"(None, None)"
2024-02-12 05:00:00,1.07948,1.07969,1.07908,1.07917,870,2,0,0.00029643628009534684,False,"(None, None)"
2024-02-12 06:00:00,1.07917,1.07939,1.07893,1.07905,664,2,0,0.00011119656773250775,False,"(None, None)"
2024-02-12 07:00:00,1.07905,1.07944,1.07898,1.07914,959,2,0,8.340670033812891e-05,False,"(None, None)"
2024-02-12 08:00:00,1.07915,1.07932,1.079,1.07914,1000,2,0,0.0,False,"(None, None)"
2024-02-12 09:00:00,1.07914,1.08056,1.07893,1.0803,2946,2,0,0.0010749300368813053,False,"(None, None)"
2024-02-12 10:00:00,1.08031,1.08031,1.07744,1.07753,4954,2,0,0.002564102564102555,True,"(None, None)"
2024-02-12 11:00:00,1.07753,1.0778,1.07667,1.0769,3533,2,0,0.0005846704964131977,False,"(1.08056, 1.07667)"
2024-02-12 12:00:00,1.07691,1.07788,1.07672,1.07766,2996,2,0,0.0007057294084873433,False,"(None, None)"
2024-02-12 13:00:00,1.07768,1.0777700000000001,1.07629,1.07694,3343,2,0,0.0006681142475364332,False,"(None, None)"
2024-02-12 14:00:00,1.07694,1.07735,1.07651,1.07698,3248,2,0,3.714227347861865e-05,False,"(None, None)"
2024-02-12 15:00:00,1.07697,1.07736,1.07611,1.07639,4504,2,0,0.0005478281862245638,False,"(None, None)"
2024-02-12 16:00:00,1.07639,1.07741,1.07631,1.07721,4442,2,0,0.0007618056652329841,False,"(None, None)"
2024-02-12 17:00:00,1.07721,1.07725,1.07559,1.07675,3554,2,0,0.00042702908439384846,False,"(None, None)"
2024-02-12 18:00:00,1.07674,1.07773,1.07653,1.07731,4387,2,0,0.0005200835848617746,False,"(None, None)"
2024-02-12 19:00:00,1.07732,1.07825,1.07728,1.07823,2998,2,0,0.0008539788918695557,False,"(None, None)"
2024-02-12 20:00:00,1.07824,1.0786,1.07804,1.07812,3085,2,0,0.00010201904973894393,False,"(None, None)"
2024-02-12 21:00:00,1.07812,1.07829,1.07678,1.07693,2919,2,0,0.001103773234890415,False,"(None, None)"
2024-02-12 22:00:00,1.07693,1.0775,1.07693,1.07742,2759,2,0,0.00045499707501894804,False,"(None, None)"
2024-02-12 23:00:00,1.07742,1.0775,1.077,1.0772,978,2,0,0.00020419149449624197,False,"(None, None)"
2024-02-13 00:00:00,1.0773,1.07742,1.07689,1.07724,682,5,0,3.713330857779695e-05,False,"(None, None)"
2024-02-13 01:00:00,1.07724,1.07729,1.07692,1.07717,761,2,0,6.49808770561977e-05,False,"(None, None)"
2024-02-13 02:00:00,1.07717,1.07732,1.07669,1.07728,1435,2,0,0.00010211944261362405,False,"(None, None)"
2024-02-13 03:00:00,1.0773,1.07746,1.07656,1.07667,1364,2,0,0.0005662409030150473,False,"(None, None)"
2024-02-13 04:00:00,1.07667,1.07667,1.0762,1.07643,1396,2,0,0.00022290952659587138,False,"(None, None)"
2024-02-13 05:00:00,1.07641,1.07648,1.07605,1.07616,1090,2,0,0.00025082912962293147,False,"(None, None)"
2024-02-13 06:00:00,1.07616,1.07642,1.07612,1.07636,744,2,0,0.00018584597085924415,False,"(None, None)"
2024-02-13 07:00:00,1.07633,1.07679,1.07633,1.07668,1035,2,0,0.0002972983016835684,False,"(None, None)"
2024-02-13 08:00:00,1.07669,1.07725,1.07661,1.07705,1279,2,0,0.0003436489950587873,False,"(None, None)"
2024-02-13 09:00:00,1.07708,1.07776,1.07656,1.07712,3730,2,0,6.499234018852995e-05,False,"(None, None)"
2024-02-13 10:00:00,1.07712,1.07745,1.07623,1.07676,4184,2,0,0.0003342245989306214,False,"(None, None)"
2024-02-13 11:00:00,1.07675,1.07695,1.07567,1.0766499999999999,3648,2,0,0.00010215832683235782,False,"(None, None)"
2024-02-13 12:00:00,1.0766499999999999,1.07762,1.07661,1.07721,3473,2,0,0.0005201318905867502,False,"(None, None)"
2024-02-13 13:00:00,1.07721,1.07818,1.0772,1.07782,3104,2,0,0.0005662776988701879,False,"(None, None)"
2024-02-13 14:00:00,1.07778,1.07864,1.07762,1.07856,3539,2,0,0.0006865710415469017,False,"(None, None)"
2024-02-13 15:00:00,1.07855,1.07968,1.07029,1.07085,9048,2,0,0.007148420115709708,True,"(None, None)"
2024-02-13 16:00:00,1.07083,1.07236,1.07006,1.07179,9164,2,0,0.0008778073493018734,False,"(1.07864, 1.07006)"
2024-02-13 17:00:00,1.07179,1.07268,1.07058,1.07167,8659,2,0,0.00011196223140741424,False,"(None, None)"
2024-02-13 18:00:00,1.07168,1.07221,1.07126,1.07192,5070,2,0,0.0002332807674005899,False,"(None, None)"
2024-02-13 19:00:00,1.07192,1.07201,1.07122,1.07153,3749,2,0,0.0003638331218747126,False,"(None, None)"
2024-02-13 20:00:00,1.07154,1.07202,1.07075,1.07083,3235,2,0,0.0006532714902990344,False,"(None, None)"
2024-02-13 21:00:00,1.07083,1.07083,1.07006,1.07012,4076,2,0,0.0006630370833838883,False,"(None, None)"
2024-02-13 22:00:00,1.07012,1.071,1.07006,1.07071,3010,2,0,0.0005513400366314869,False,"(None, None)"
2024-02-13 23:00:00,1.07071,1.07101,1.07069,1.07094,1014,2,0,0.00021481073306484078,False,"(None, None)"
2024-02-14 00:00:00,1.07088,1.07122,1.0707,1.07103,741,5,0,8.403832147441115e-05,False,"(None, None)"
2024-02-14 01:00:00,1.07103,1.07109,1.07077,1.07085,816,2,0,0.00016806251925705062,False,"(None, None)"
2024-02-14 02:00:00,1.07085,1.07144,1.07059,1.07078,1710,2,0,6.536863239481328e-05,False,"(None, None)"
2024-02-14 03:00:00,1.0708,1.07122,1.07034,1.07117,3101,2,0,0.0003642204747940081,False,"(None, None)"
2024-02-14 04:00:00,1.07116,1.07139,1.07086,1.07097,2252,2,0,0.0001867117264299223,False,"(None, None)"
2024-02-14 05:00:00,1.07097,1.07139,1.07081,1.07124,1655,2,0,0.00025210790218221923,False,"(None, None)"
2024-02-14 06:00:00,1.07124,1.07146,1.07092,1.07142,1507,2,0,0.00016802957320494194,False,"(None, None)"
2024-02-14 07:00:00,1.07142,1.07151,1.07115,1.0714,1586,2,0,1.8666816001267073e-05,False,"(None, None)"
2024-02-14 08:00:00,1.0714,1.07187,1.07138,1.07161,1453,2,0,0.00019600522680618404,False,"(None, None)"
2024-02-14 09:00:00,1.07161,1.07172,1.07051,1.07076,3949,2,0,0.0007931990182995508,False,"(None, None)"
2024-02-14 10:00:00,1.07075,1.0708199999999999,1.06947,1.0702099999999999,5353,2,0,0.0005136538533379031,False,"(None, None)"
2024-02-14 11:00:00,1.07023,1.07058,1.06961,1.07,4026,2,0,0.0001962231711531981,False,"(None, None)"
2024-02-14 12:00:00,1.07,1.07043,1.06963,1.07036,3005,2,0,0.00033644859813075634,False,"(None, None)"
2024-02-14 13:00:00,1.07037,1.07104,1.06971,1.07079,3189,2,0,0.0004017339960387112,False,"(None, None)"
2024-02-14 14:00:00,1.07079,1.07103,1.07009,1.07056,3101,2,0,0.00021479468429841386,False,"(None, None)"
2024-02-14 15:00:00,1.07056,1.07168,1.07056,1.07086,5838,2,0,0.00028022717082643034,False,"(None, None)"
2024-02-14 16:00:00,1.07087,1.07229,1.07065,1.07162,7021,2,0,0.0007097099527484385,False,"(None, None)"
2024-02-14 17:00:00,1.07162,1.07251,1.07132,1.07212,6241,2,0,0.00046658330378290813,False,"(None, None)"
2024-02-14 18:00:00,1.07213,1.07344,1.07191,1.07338,4906,2,0,0.0011752415774353153,False,"(None, None)"
2024-02-14 19:00:00,1.0734,1.0734,1.07276,1.07306,3655,2,0,0.00029812368406356704,False,"(None, None)"
2024-02-14 20:00:00,1.07307,1.07338,1.07259,1.07269,3036,2,0,0.0003448083052205453,False,"(None, None)"
2024-02-14 21:00:00,1.07269,1.07294,1.07256,1.07282,2611,2,0,0.00012119065153970432,False,"(None, None)"
2024-02-14 22:00:00,1.07282,1.07288,1.0726,1.07277,2959,2,0,4.6606140825189435e-05,False,"(None, None)"
2024-02-14 23:00:00,1.07275,1.07284,1.07256,1.07276,975,2,0,9.321662611805337e-06,False,"(None, None)"
2024-02-15 00:00:00,1.07269,1.07287,1.07254,1.07267,713,5,0,8.38957455534528e-05,False,"(None, None)"
2024-02-15 01:00:00,1.07267,1.07324,1.07266,1.07321,768,2,0,0.0005034167078412644,False,"(None, None)"
2024-02-15 02:00:00,1.07321,1.07356,1.07291,1.07341,1605,2,0,0.00018635681739831433,False,"(None, None)"
2024-02-15 03:00:00,1.07341,1.07352,1.07262,1.07284,1944,2,0,0.0005310179707660456,False,"(None, None)"
2024-02-15 04:00:00,1.07283,1.07314,1.07258,1.07294,1371,2,0,9.321054397681827e-05,False,"(None, None)"
2024-02-15 05:00:00,1.07294,1.07305,1.0725,1.07256,1163,2,0,0.00035416705500779244,False,"(None, None)"
2024-02-15 06:00:00,1.07256,1.07268,1.07246,1.07259,1043,2,0,2.7970463190918338e-05,False,"(None, None)"
2024-02-15 07:00:00,1.0726,1.07322,1.07259,1.0729,1294,2,0,0.00028902003561470657,False,"(None, None)"
2024-02-15 08:00:00,1.0729,1.07339,1.07271,1.07308,1811,2,0,0.00016776959642106348,False,"(None, None)"
2024-02-15 09:00:00,1.07308,1.07414,1.07274,1.07329,3623,2,0,0.00019569836358890313,False,"(None, None)"
2024-02-15 10:00:00,1.0733,1.07374,1.07296,1.07309,4442,2,0,0.00018634292688834986,False,"(None, None)"
2024-02-15 11:00:00,1.07308,1.07368,1.07279,1.0733,3590,2,0,0.00019569653989859326,False,"(None, None)"
2024-02-15 12:00:00,1.07331,1.07369,1.07306,1.07346,3445,2,0,0.00014907295257637898,False,"(None, None)"
2024-02-15 13:00:00,1.07347,1.07401,1.07337,1.07352,2320,2,0,5.5894024928671016e-05,False,"(None, None)"
2024-02-15 14:00:00,1.07352,1.07486,1.07352,1.07447,2770,2,0,0.0008849392652210408,False,"(None, None)"
2024-02-15 15:00:00,1.07448,1.07725,1.07427,1.07664,8077,2,0,0.0020196003611083757,True,"(None, None)"
2024-02-15 16:00:00,1.07664,1.07829,1.07591,1.0776,8091,2,0,0.0008916629514041929,False,"(1.07486, 1.07591)"
2024-02-15 17:00:00,1.0776,1.07847,1.07584,1.07611,6817,2,0,0.0013827023014105766,True,"(None, None)"
2024-02-15 18:00:00,1.07611,1.07631,1.07551,1.07594,5173,2,0,0.0001579764150505536,False,"(1.07829, 1.07551)"
2024-02-15 19:00:00,1.07595,1.07629,1.07564,1.07625,3736,2,0,0.0002881201553990298,False,"(None, None)"
2024-02-15 20:00:00,1.07625,1.07675,1.07605,1.0767,2986,2,0,0.0004181184668989868,False,"(None, None)"
2024-02-15 21:00:00,1.07669,1.07723,1.0766499999999999,1.07688,3810,2,0,0.00016717748676509103,False,"(None, None)"
2024-02-15 22:00:00,1.07689,1.07718,1.07679,1.07715,2568,2,0,0.0002507243146867566,False,"(None, None)"
2024-02-15 23:00:00,1.07714,1.07736,1.07701,1.0773,788,2,0,0.00013925637097877974,False,"(None, None)"
2024-02-16 00:00:00,1.07704,1.07723,1.07679,1.07719,424,5,0,0.00010210711965086272,False,"(None, None)"
2024-02-16 01:00:00,1.07719,1.07767,1.07707,1.0772599999999999,699,2,0,6.498389327758147e-05,False,"(None, None)"
2024-02-16 02:00:00,1.0772599999999999,1.07737,1.07611,1.07648,1862,2,0,0.0007240591871969793,False,"(None, None)"
2024-02-16 03:00:00,1.07649,1.07662,1.07612,1.07648,1936,2,0,0.0,False,"(None, None)"
2024-02-16 04:00:00,1.07648,1.07651,1.07598,1.0760399999999999,1806,2,0,0.0004087395957196316,False,"(None, None)"
2024-02-16 05:00:00,1.07605,1.07632,1.0759,1.07599,1658,2,0,4.6466674101242056e-05,False,"(None, None)"
2024-02-16 06:00:00,1.076,1.07611,1.07572,1.07592,1386,2,0,6.505636669484893e-05,False,"(None, None)"
2024-02-16 07:00:00,1.07592,1.0762,1.07583,1.07602,1794,2,0,9.294371328727458e-05,False,"(None, None)"
2024-02-16 08:00:00,1.07603,1.07626,1.07585,1.07625,1809,2,0,0.00021375067377915613,False,"(None, None)"
2024-02-16 09:00:00,1.07625,1.07678,1.07601,1.07606,4146,2,0,0.0001765389082460933,False,"(None, None)"
2024-02-16 10:00:00,1.07607,1.07713,1.07595,1.07699,3794,2,0,0.0008642640744938035,False,"(None, None)"
2024-02-16 11:00:00,1.07699,1.07717,1.07639,1.07661,3761,2,0,0.00035283521666851225,False,"(None, None)"
2024-02-16 12:00:00,1.07661,1.07707,1.07625,1.07681,2402,2,0,0.0001857682912103087,False,"(None, None)"
2024-02-16 13:00:00,1.0768,1.078,1.07669,1.07775,2672,2,0,0.0008729488024814547,False,"(None, None)"
2024-02-16 14:00:00,1.07775,1.0778,1.07674,1.0768,3055,2,0,0.0008814660171654332,False,"(None, None)"
2024-02-16 15:00:00,1.07681,1.0771,1.07321,1.0746,7164,2,0,0.002043090638930156,True,"(None, None)"
2024-02-16 16:00:00,1.07465,1.07569,1.07409,1.07505,8354,2,0,0.00041876046901179187,False,"(1.0778, 1.07409)"
2024-02-16 17:00:00,1.07478,1.07769,1.07478,1.07709,7390,2,0,0.0018975861587833265,True,"(None, None)"
2024-02-16 18:00:00,1.07712,1.07754,1.07656,1.07683,5488,2,0,0.00024139115579957515,False,"(1.07569, 1.07656)"
2024-02-16 19:00:00,1.07683,1.07779,1.07625,1.0777700000000001,3080,2,0,0.0008729325891738693,False,"(None, None)"
2024-02-16 20:00:00,1.07778,1.07859,1.07738,1.0785,3086,2,0,0.0006773244755373664,False,"(None, None)"
2024-02-16 21:00:00,1.07851,1.07875,1.07754,1.0777,3457,2,0,0.0007417709782103765,False,"(None, None)"
2024-02-16 22:00:00,1.0777,1.07774,1.07728,1.07763,3045,2,0,6.495314094834281e-05,False,"(None, None)"
2024-02-16 23:00:00,1.07763,1.07778,1.07749,1.07762,841,2,0,9.279622876223748e-06,False,"(None, None)"
