,current_price,time,action,position,entry_price,close_price,profit,balance,worst_daily_pnl,best_daily_pnl
285,1.26095,2024-02-12 15:00:00,hold,short,,,,10649.991799999983,-9.423200000000866,8.39679999999952
286,1.26226,2024-02-12 16:00:00,hold,short,,,,10649.991799999983,-9.283400000000837,10.226599999999518
287,1.26152,2024-02-12 17:00:00,hold,short,,,,10649.991799999983,-8.933600000000986,11.946399999999462
288,1.26288,2024-02-12 18:00:00,hold,short,,,,10649.991799999983,-9.463800000001127,13.376199999999283
289,1.26394,2024-02-12 19:00:00,hold,short,,,,10649.991799999983,-10.664000000001217,13.395999999999193
290,1.26339,2024-02-12 20:00:00,hold,short,,,,10649.991799999983,-11.93420000000132,12.975799999999106
291,1.26243,2024-02-12 21:00:00,hold,short,,,,10649.991799999983,-12.964400000001406,13.645599999999055
292,1.26289,2024-02-12 22:00:00,hold,short,,,,10649.991799999983,-13.184600000001515,13.995399999998906
293,1.26278,2024-02-12 23:00:00,hold,short,,,,10649.991799999983,-13.494800000001547,14.225199999998859
294,1.26269,2024-02-13 00:00:00,hold,short,,,,10649.991799999983,-0.1502000000000945,0.6897999999998574
295,1.26263,2024-02-13 01:00:00,hold,short,,,,10649.991799999983,-0.2504000000000835,1.1495999999997624
296,1.2624900000000001,2024-02-13 02:00:00,hold,short,,,,10649.991799999983,-0.23060000000017453,1.9993999999997798
297,1.26207,2024-02-13 03:00:00,hold,short,,,,10649.991799999983,-0.15080000000031657,2.9591999999996297
298,1.26142,2024-02-13 04:00:00,hold,short,,,,10649.991799999983,0.5489999999996064,4.6089999999995594
299,1.2610700000000001,2024-02-13 05:00:00,hold,short,,,,10649.991799999983,1.7987999999995798,6.328799999999504
300,1.2612,2024-02-13 06:00:00,hold,short,,,,10649.991799999983,3.148599999999542,8.218599999999451
301,1.2615,2024-02-13 07:00:00,hold,short,,,,10649.991799999983,4.028399999999534,9.818399999999498
302,1.26192,2024-02-13 08:00:00,hold,short,,,,10649.991799999983,4.458199999999465,11.12819999999942
303,1.26523,2024-02-13 09:00:00,hold,short,,,,10649.991799999983,1.6679999999993949,11.807999999999435
304,1.26423,2024-02-13 10:00:00,hold,short,,,,10649.991799999983,-0.9922000000007118,10.967799999999484
305,1.26546,2024-02-13 11:00:00,hold,short,,,,10649.991799999983,-3.702400000000702,10.097599999999336
306,1.2668300000000001,2024-02-13 12:00:00,hold,short,,,,10649.991799999983,-7.8626000000006435,7.407399999999255
307,1.26681,2024-02-13 13:00:00,hold,short,,,,10649.991799999983,-12.7028000000006,4.11719999999924
308,1.26759,2024-02-13 14:00:00,hold,short,,,,10649.991799999983,-17.683000000000586,0.5669999999992981
309,1.25885,2024-02-13 16:00:00,hold,short,,,,10649.991799999983,-21.793400000000645,9.196599999999213
310,1.26013,2024-02-13 17:00:00,hold,short,,,,10649.991799999983,-19.633600000000705,14.396399999999083
311,1.26034,2024-02-13 18:00:00,hold,short,,,,10649.991799999983,-17.663800000000677,18.05619999999908
312,1.25997,2024-02-13 19:00:00,hold,short,,,,10649.991799999983,-15.704000000000715,21.025999999998998
313,1.2589299999999999,2024-02-13 20:00:00,hold,short,,,,10649.991799999983,-13.264200000000717,25.12579999999899
314,1.25742,2024-02-13 21:00:00,hold,short,,,,10649.991799999983,-9.434400000000716,30.60559999999892
315,1.25892,2024-02-13 22:00:00,hold,short,,,,10649.991799999983,-5.994600000000828,35.98539999999886
316,1.25915,2024-02-13 23:00:00,hold,short,,,,10649.991799999983,-2.484800000000926,39.96519999999873
317,1.25922,2024-02-14 00:00:00,hold,short,,,,10649.991799999983,3.3197999999999896,4.309800000000036
318,1.259,2024-02-14 01:00:00,hold,short,,,,10649.991799999983,6.579599999999808,8.269599999999999
319,1.259,2024-02-14 02:00:00,hold,short,,,,10649.991799999983,9.539399999999882,12.259399999999937
320,1.25969,2024-02-14 03:00:00,hold,short,,,,10649.991799999983,12.40919999999981,16.60919999999979
321,1.2595399999999999,2024-02-14 04:00:00,hold,short,,,,10649.991799999983,15.21899999999979,20.1389999999996
322,1.25997,2024-02-14 05:00:00,hold,short,,,,10649.991799999983,17.78879999999975,23.628799999999593
323,1.26044,2024-02-14 06:00:00,hold,short,,,,10649.991799999983,20.068599999999808,26.73859999999954
324,1.26025,2024-02-14 07:00:00,hold,short,,,,10649.991799999983,22.328399999999736,29.728399999999365
325,1.26034,2024-02-14 08:00:00,hold,short,,,,10649.991799999983,23.998199999999795,32.618199999999426
326,1.2564,2024-02-14 09:00:00,hold,short,,,,10649.991799999983,26.357999999999713,39.83799999999943
327,1.25565,2024-02-14 10:00:00,hold,short,,,,10649.991799999983,32.7277999999997,48.33779999999938
328,1.25392,2024-02-14 11:00:00,hold,short,,,,10649.991799999983,39.75759999999956,57.53759999999926
329,1.25482,2024-02-14 12:00:00,hold,short,,,,10649.991799999983,47.61739999999954,66.77739999999918
330,1.25525,2024-02-14 13:00:00,hold,short,,,,10649.991799999983,54.757199999999465,75.85719999999915
331,1.25526,2024-02-14 14:00:00,hold,short,,,,10649.991799999983,61.64699999999953,83.80699999999905
332,1.25572,2024-02-14 15:00:00,hold,short,,,,10649.991799999983,67.59679999999943,91.32679999999903
333,1.25514,2024-02-14 16:00:00,hold,short,,,,10649.991799999983,73.90659999999924,99.31659999999897
334,,2024-02-14 17:00:00,close,neutral,,,100.0,10749.991599999983,81.24639999999914,108.12639999999895
335,1.2549299999999999,2024-02-14 17:00:00,open,short,1.2549299999999999,,,10749.991399999983,81.24639999999914,108.12639999999895
336,,2024-02-14 18:00:00,close,neutral,,,100.0,10849.991199999982,80.03619999999898,108.19619999999897
337,1.25594,2024-02-14 18:00:00,open,short,1.25594,,,10849.990999999982,80.03619999999898,108.19619999999897
338,,2024-02-14 19:00:00,close,neutral,,,100.0,10949.990799999981,79.42599999999898,108.80599999999896
339,1.25645,2024-02-14 19:00:00,open,short,1.25645,,,10949.990599999981,79.42599999999898,108.80599999999896
340,,2024-02-14 20:00:00,close,neutral,,,100.0,11049.99039999998,78.83579999999911,109.57579999999912
341,1.25632,2024-02-14 20:00:00,open,short,1.25632,,,11049.99019999998,78.83579999999911,109.57579999999912
342,,2024-02-14 21:00:00,close,neutral,,,100.0,11149.98999999998,78.54559999999921,109.91559999999913
343,1.25611,2024-02-14 21:00:00,open,short,1.25611,,,11149.98979999998,78.54559999999921,109.91559999999913
344,,2024-02-14 22:00:00,close,neutral,,,100.0,11249.989599999979,78.2053999999992,110.00539999999927
345,1.25633,2024-02-14 22:00:00,open,short,1.25633,,,11249.989399999979,78.2053999999992,110.00539999999927
346,,2024-02-14 23:00:00,close,neutral,,,100.0,11349.989199999978,77.85519999999913,110.17519999999928
347,1.25651,2024-02-14 23:00:00,open,short,1.25651,,,11349.988999999978,77.85519999999913,110.17519999999928
348,1.2562,2024-02-15 00:00:00,hold,short,,,,11349.988999999978,-0.02019999999990898,1.0097999999999554
349,1.2567300000000001,2024-02-15 01:00:00,hold,short,,,,11349.988999999978,-0.3803999999998249,1.4495999999999514
350,1.25706,2024-02-15 02:00:00,hold,short,,,,11349.988999999978,-1.0105999999997333,1.6694000000000604
351,1.25627,2024-02-15 03:00:00,hold,short,,,,11349.988999999978,-1.8607999999997507,1.9892000000001584
352,1.25664,2024-02-15 04:00:00,hold,short,,,,11349.988999999978,-2.1809999999996266,2.6490000000000413
353,1.25644,2024-02-15 05:00:00,hold,short,,,,11349.988999999978,-2.631199999999688,2.9888000000000483
354,1.2564199999999999,2024-02-15 06:00:00,hold,short,,,,11349.988999999978,-2.651399999999597,3.3886000000000043
355,1.25651,2024-02-15 07:00:00,hold,short,,,,11349.988999999978,-3.0815999999995274,3.5684000000000733
356,1.25678,2024-02-15 08:00:00,hold,short,,,,11349.988999999978,-3.8917999999995048,3.7282000000000113
357,1.25452,2024-02-15 09:00:00,hold,short,,,,11349.988999999978,-4.171999999999563,5.938000000000057
358,1.2552400000000001,2024-02-15 10:00:00,hold,short,,,,11349.988999999978,-3.112199999999502,8.257800000000156
359,1.25545,2024-02-15 11:00:00,hold,short,,,,11349.988999999978,-2.4223999999994223,10.257600000000158
360,1.25567,2024-02-15 12:00:00,hold,short,,,,11349.988999999978,-1.9725999999993609,11.74740000000015
361,1.25495,2024-02-15 13:00:00,hold,short,,,,11349.988999999978,-1.3827999999992704,13.96720000000004
362,1.25505,2024-02-15 14:00:00,hold,short,,,,11349.988999999978,-0.6029999999992675,16.04700000000012
363,1.2570000000000001,2024-02-15 15:00:00,hold,short,,,,11349.988999999978,-1.6931999999993028,18.38680000000013
364,1.25821,2024-02-15 16:00:00,hold,short,,,,11349.988999999978,-4.373399999999318,18.81660000000028
365,1.25841,2024-02-15 17:00:00,hold,short,,,,11349.988999999978,-7.523599999999304,17.516400000000203
366,1.25774,2024-02-15 18:00:00,hold,short,,,,11349.988999999978,-9.773799999999389,16.686200000000095
367,1.25864,2024-02-15 19:00:00,hold,short,,,,11349.988999999978,-12.033999999999317,15.506000000000137
368,1.25923,2024-02-15 20:00:00,hold,short,,,,11349.988999999978,-14.924199999999376,13.59580000000006
369,1.25959,2024-02-15 21:00:00,hold,short,,,,11349.988999999978,-18.474399999999317,10.88560000000007
370,1.25968,2024-02-15 22:00:00,hold,short,,,,11349.988999999978,-21.894599999999297,8.005400000000076
371,1.26006,2024-02-15 23:00:00,hold,short,,,,11349.988999999978,-25.554799999999293,4.985200000000054
372,1.26017,2024-02-16 00:00:00,hold,short,,,,11349.988999999978,-3.690199999999971,-2.1702000000000052
373,1.25982,2024-02-16 01:00:00,hold,short,,,,11349.988999999978,-7.6903999999999755,-5.430400000000046
374,1.25843,2024-02-16 02:00:00,hold,short,,,,11349.988999999978,-11.240599999999917,-7.020600000000027
375,1.25882,2024-02-16 03:00:00,hold,short,,,,11349.988999999978,-13.640799999999874,-8.480800000000043
376,1.25842,2024-02-16 04:00:00,hold,short,,,,11349.988999999978,-16.010999999999857,-10.281000000000066
377,1.25813,2024-02-16 05:00:00,hold,short,,,,11349.988999999978,-18.15119999999989,-11.661200000000003
378,1.2582200000000001,2024-02-16 06:00:00,hold,short,,,,11349.988999999978,-20.03139999999977,-12.86139999999987
379,1.25823,2024-02-16 07:00:00,hold,short,,,,11349.988999999978,-22.101599999999788,-14.341599999999795
380,1.2582900000000001,2024-02-16 08:00:00,hold,short,,,,11349.988999999978,-24.011799999999866,-15.74179999999964
381,1.25903,2024-02-16 09:00:00,hold,short,,,,11349.988999999978,-28.071999999999818,-17.421999999999546
382,1.25763,2024-02-16 10:00:00,hold,short,,,,11349.988999999978,-30.72219999999986,-18.392199999999463
383,1.25858,2024-02-16 11:00:00,hold,short,,,,11349.988999999978,-33.09239999999984,-19.322399999999337
384,1.25891,2024-02-16 12:00:00,hold,short,,,,11349.988999999978,-35.68259999999994,-21.072599999999255
385,1.25992,2024-02-16 13:00:00,hold,short,,,,11349.988999999978,-39.27279999999992,-23.312799999999275
386,1.25827,2024-02-16 14:00:00,hold,short,,,,11349.988999999978,-42.83299999999993,-25.022999999999374
387,1.25666,2024-02-16 15:00:00,hold,short,,,,11349.988999999978,-44.92319999999985,-23.573199999999424
388,1.25625,2024-02-16 16:00:00,hold,short,,,,11349.988999999978,-45.64339999999991,-22.393399999999467
389,1.25844,2024-02-16 17:00:00,hold,short,,,,11349.988999999978,-47.69360000000002,-21.83359999999935
390,,2024-02-16 18:00:00,close,neutral,,,-50.0,11299.988799999977,-50.64380000000003,-23.66379999999935
391,1.26002,2024-02-16 22:00:00,open,short,1.26002,,,11299.988599999977,-50.64380000000003,-23.66379999999935
392,,2024-02-16 23:00:00,close,neutral,,,-50.0,11249.988399999977,-50.98400000000004,-23.353999999999537
393,1.2600500000000001,2024-02-16 23:00:00,open,short,1.2600500000000001,,,11249.988199999976,-50.98400000000004,-23.353999999999537
394,1.25975,2024-02-19 00:00:00,hold,short,,,,11249.988199999976,0.029800000000196537,0.7298000000001195
395,1.26104,2024-02-19 01:00:00,hold,short,,,,11249.988199999976,-1.0003999999996678,1.039600000000152
396,1.26215,2024-02-19 02:00:00,hold,short,,,,11249.988199999976,-3.2005999999994255,0.05940000000039314
397,1.26143,2024-02-19 03:00:00,hold,short,,,,11249.988199999976,-5.850799999999245,-1.0307999999994202
398,1.26157,2024-02-19 04:00:00,hold,short,,,,11249.988199999976,-7.430999999999159,-2.1609999999992735
399,1.26125,2024-02-19 05:00:00,hold,short,,,,11249.988199999976,-9.211199999999051,-3.311199999999258
400,1.26157,2024-02-19 06:00:00,hold,short,,,,11249.988199999976,-10.771399999999057,-4.391399999999228
401,1.2619,2024-02-19 07:00:00,hold,short,,,,11249.988199999976,-12.831599999999007,-5.921599999999037
402,1.26243,2024-02-19 08:00:00,hold,short,,,,11249.988199999976,-15.241799999998808,-7.341799999999013
403,1.262,2024-02-19 09:00:00,hold,short,,,,11249.988199999976,-18.151999999998775,-9.171999999999011
404,1.26162,2024-02-19 10:00:00,hold,short,,,,11249.988199999976,-20.882199999998676,-10.512199999998908
405,1.26148,2024-02-19 11:00:00,hold,short,,,,11249.988199999976,-23.152399999998448,-11.17239999999879
406,1.2616800000000001,2024-02-19 12:00:00,hold,short,,,,11249.988199999976,-24.99259999999829,-11.95259999999857
407,1.26108,2024-02-19 13:00:00,hold,short,,,,11249.988199999976,-27.1327999999981,-12.97279999999859
408,1.26072,2024-02-19 14:00:00,hold,short,,,,11249.988199999976,-28.642999999998,-13.532999999998484
409,1.25996,2024-02-19 15:00:00,hold,short,,,,11249.988199999976,-29.903199999997817,-13.293199999998244
410,1.25943,2024-02-19 16:00:00,hold,short,,,,11249.988199999976,-29.89339999999775,-12.383399999998055
411,1.25874,2024-02-19 17:00:00,hold,short,,,,11249.988199999976,-29.683599999997707,-10.773599999997943
412,1.25846,2024-02-19 18:00:00,hold,short,,,,11249.988199999976,-28.57379999999754,-9.083799999997751
413,1.25913,2024-02-19 19:00:00,hold,short,,,,11249.988199999976,-27.893999999997526,-7.37399999999765
414,1.25967,2024-02-19 20:00:00,hold,short,,,,11249.988199999976,-27.814199999997445,-6.3241999999974325
415,1.25977,2024-02-19 21:00:00,hold,short,,,,11249.988199999976,-27.734399999997365,-5.89439999999728
416,1.25977,2024-02-19 22:00:00,hold,short,,,,11249.988199999976,-27.554599999997297,-5.404599999997178
417,1.25984,2024-02-19 23:00:00,hold,short,,,,11249.988199999976,-27.58479999999705,-5.02479999999713
418,1.25927,2024-02-20 00:00:00,hold,short,,,,11249.988199999976,0.4498000000000615,1.4998000000000569
419,1.25877,2024-02-20 01:00:00,hold,short,,,,11249.988199999976,0.9496000000002285,3.0296000000000882
420,1.25877,2024-02-20 02:00:00,hold,short,,,,11249.988199999976,1.8294000000002204,4.589400000000094
421,1.25841,2024-02-20 03:00:00,hold,short,,,,11249.988199999976,2.59920000000038,6.529200000000147
422,1.25838,2024-02-20 04:00:00,hold,short,,,,11249.988199999976,3.9690000000004733,8.56900000000019
423,1.2585,2024-02-20 05:00:00,hold,short,,,,11249.988199999976,5.308800000000592,10.378800000000279
424,1.2585899999999999,2024-02-20 06:00:00,hold,short,,,,11249.988199999976,6.448600000000733,11.998600000000456
425,1.25818,2024-02-20 07:00:00,hold,short,,,,11249.988199999976,7.7984000000009175,14.128400000000644
426,1.25869,2024-02-20 08:00:00,hold,short,,,,11249.988199999976,8.988200000001164,16.1182000000008
427,1.259,2024-02-20 09:00:00,hold,short,,,,11249.988199999976,9.62800000000136,17.848000000001033
428,1.2588300000000001,2024-02-20 10:00:00,hold,short,,,,11249.988199999976,10.39780000000152,19.777800000001243
429,1.2603,2024-02-20 11:00:00,hold,short,,,,11249.988199999976,9.787600000001522,21.29760000000143
430,1.26102,2024-02-20 12:00:00,hold,short,,,,11249.988199999976,8.257400000001713,21.117400000001584
431,1.25903,2024-02-20 13:00:00,hold,short,,,,11249.988199999976,7.1672000000019,22.477200000001613
432,1.25991,2024-02-20 14:00:00,hold,short,,,,11249.988199999976,6.577000000002032,23.697000000001612
433,1.26428,2024-02-20 15:00:00,hold,short,,,,11249.988199999976,2.0468000000021087,23.846800000001707
434,1.26501,2024-02-20 16:00:00,hold,short,,,,11249.988199999976,-4.313399999997813,20.34660000000187
435,1.26624,2024-02-20 17:00:00,hold,short,,,,11249.988199999976,-11.113599999997732,15.936400000002067
436,1.2641499999999999,2024-02-20 18:00:00,hold,short,,,,11249.988199999976,-17.353799999997754,11.98620000000217
437,1.2635100000000001,2024-02-20 19:00:00,hold,short,,,,11249.988199999976,-21.513999999997697,9.106000000002398
438,1.26245,2024-02-20 20:00:00,hold,short,,,,11249.988199999976,-24.96419999999765,6.915800000002484
439,1.2618800000000001,2024-02-20 21:00:00,hold,short,,,,11249.988199999976,-27.354399999997543,5.315600000002661
440,1.26241,2024-02-20 22:00:00,hold,short,,,,11249.988199999976,-29.924599999997504,3.715400000002837
441,1.26216,2024-02-20 23:00:00,hold,short,,,,11249.988199999976,-32.34479999999737,2.005200000002959
442,1.26192,2024-02-21 00:00:00,hold,short,,,,11249.988199999976,-2.450199999999841,-1.7901999999999583
443,1.26245,2024-02-21 01:00:00,hold,short,,,,11249.988199999976,-5.06039999999962,-3.5203999999997455
444,1.26242,2024-02-21 02:00:00,hold,short,,,,11249.988199999976,-7.630599999999582,-5.500599999999617
445,1.26274,2024-02-21 03:00:00,hold,short,,,,11249.988199999976,-10.38079999999939,-7.360799999999367
446,1.26305,2024-02-21 04:00:00,hold,short,,,,11249.988199999976,-13.750999999999262,-10.050999999999226
447,1.26368,2024-02-21 05:00:00,hold,short,,,,11249.988199999976,-17.43119999999917,-13.011199999999077
448,1.26326,2024-02-21 06:00:00,hold,short,,,,11249.988199999976,-21.111399999999076,-16.011399999998968
449,1.26336,2024-02-21 07:00:00,hold,short,,,,11249.988199999976,-24.64159999999889,-18.941599999998846
450,1.2623199999999999,2024-02-21 08:00:00,hold,short,,,,11249.988199999976,-28.111799999998752,-20.70179999999883
451,1.26304,2024-02-21 09:00:00,hold,short,,,,11249.988199999976,-31.341999999998595,-22.74199999999865
452,1.2608,2024-02-21 10:00:00,hold,short,,,,11249.988199999976,-34.59219999999857,-23.43219999999851
453,1.2612,2024-02-21 11:00:00,hold,short,,,,11249.988199999976,-35.762399999998465,-23.62239999999842
454,1.26215,2024-02-21 12:00:00,hold,short,,,,11249.988199999976,-38.18259999999833,-24.422599999998333
455,1.26159,2024-02-21 13:00:00,hold,short,,,,11249.988199999976,-40.272799999998256,-25.162799999998295
456,1.26172,2024-02-21 14:00:00,hold,short,,,,11249.988199999976,-42.302999999998235,-26.182999999998316
457,1.26239,2024-02-21 15:00:00,hold,short,,,,11249.988199999976,-45.3331999999981,-27.843199999998088
458,1.26235,2024-02-21 16:00:00,hold,short,,,,11249.988199999976,-48.74339999999801,-29.49339999999802
459,,2024-02-21 17:00:00,close,neutral,,,-50.0,11199.987999999976,-51.55359999999777,-30.443599999998025
460,1.26121,2024-02-21 17:00:00,open,short,1.26121,,,11199.987799999975,-51.55359999999777,-30.443599999998025
461,,2024-02-21 18:00:00,close,neutral,,,-50.0,11149.987599999975,-53.05379999999783,-29.773799999998076
462,1.26219,2024-02-21 18:00:00,open,short,1.26219,,,11149.987399999975,-53.05379999999783,-29.773799999998076
463,,2024-02-21 19:00:00,close,neutral,,,-50.0,11099.987199999974,-53.07399999999796,-28.773999999998185
464,1.26159,2024-02-21 19:00:00,open,short,1.26159,,,11099.986999999974,-53.07399999999796,-28.773999999998185
465,,2024-02-21 20:00:00,close,neutral,,,-50.0,11049.986799999973,-54.254199999997915,-27.7441999999981
466,1.26235,2024-02-21 20:00:00,open,short,1.26235,,,11049.986599999973,-54.254199999997915,-27.7441999999981
467,,2024-02-21 21:00:00,close,neutral,,,-50.0,10999.986399999972,-56.06439999999778,-27.07439999999815
468,1.26318,2024-02-21 21:00:00,open,short,1.26318,,,10999.986199999972,-56.06439999999778,-27.07439999999815
469,,2024-02-21 22:00:00,close,neutral,,,-50.0,10949.985999999972,-56.67459999999778,-26.364599999998163
470,1.26336,2024-02-21 22:00:00,open,short,1.26336,,,10949.985799999971,-56.67459999999778,-26.364599999998163
471,,2024-02-21 23:00:00,close,neutral,,,-50.0,10899.98559999997,-57.064799999997675,-25.844799999998088
472,1.26357,2024-02-21 23:00:00,open,short,1.26357,,,10899.98539999997,-57.064799999997675,-25.844799999998088
473,1.26369,2024-02-22 00:00:00,hold,short,,,,10899.98539999997,-0.23019999999995247,0.519800000000076
474,1.2638,2024-02-22 01:00:00,hold,short,,,,10899.98539999997,-0.7603999999998718,0.579600000000025
475,1.26459,2024-02-22 02:00:00,hold,short,,,,10899.98539999997,-1.8805999999996597,0.41940000000008704
476,1.26395,2024-02-22 03:00:00,hold,short,,,,10899.98539999997,-2.9407999999994985,0.20920000000004355
477,1.26393,2024-02-22 04:00:00,hold,short,,,,10899.98539999997,-3.410999999999469,0.6890000000000795
478,1.26369,2024-02-22 05:00:00,hold,short,,,,10899.98539999997,-3.8811999999994393,0.7488000000000286
479,1.26401,2024-02-22 06:00:00,hold,short,,,,10899.98539999997,-4.451399999999399,0.9086000000001886
480,1.26449,2024-02-22 07:00:00,hold,short,,,,10899.98539999997,-5.721599999999281,0.5484000000002727
481,1.26484,2024-02-22 08:00:00,hold,short,,,,10899.98539999997,-7.271799999999221,-0.3317999999997192
482,1.26738,2024-02-22 09:00:00,hold,short,,,,10899.98539999997,-11.28199999999907,-1.3819999999997146
483,1.27012,2024-02-22 10:00:00,hold,short,,,,10899.98539999997,-18.632199999999038,-5.012199999999515
484,1.26755,2024-02-22 11:00:00,hold,short,,,,10899.98539999997,-25.26239999999895,-8.452399999999402
485,1.26793,2024-02-22 12:00:00,hold,short,,,,10899.98539999997,-30.702599999998842,-12.042599999999384
486,1.268,2024-02-22 13:00:00,hold,short,,,,10899.98539999997,-35.152799999998685,-15.172799999999238
487,1.2669000000000001,2024-02-22 14:00:00,hold,short,,,,10899.98539999997,-39.87299999999852,-18.19299999999904
488,1.26284,2024-02-22 15:00:00,hold,short,,,,10899.98539999997,-43.42319999999846,-17.233199999998966
489,1.26307,2024-02-22 16:00:00,hold,short,,,,10899.98539999997,-43.13339999999834,-14.823399999998943
490,1.26208,2024-02-22 17:00:00,hold,short,,,,10899.98539999997,-42.64359999999824,-12.403599999998853
491,1.26452,2024-02-22 18:00:00,hold,short,,,,10899.98539999997,-43.92379999999819,-10.913799999998862
492,1.26563,2024-02-22 19:00:00,hold,short,,,,10899.98539999997,-46.33399999999799,-11.293999999998686
493,1.26614,2024-02-22 20:00:00,hold,short,,,,10899.98539999997,-49.07419999999796,-12.14419999999848
494,,2024-02-22 21:00:00,close,neutral,,,-50.0,10849.98519999997,-51.984399999997926,-14.134399999998417
495,1.26589,2024-02-22 21:00:00,open,short,1.26589,,,10849.98499999997,-51.984399999997926,-14.134399999998417
496,,2024-02-22 22:00:00,close,neutral,,,-50.0,10799.98479999997,-52.264599999997984,-13.684599999998355
497,1.26613,2024-02-22 22:00:00,open,short,1.26613,,,10799.984599999969,-52.264599999997984,-13.684599999998355
498,,2024-02-22 23:00:00,close,neutral,,,-50.0,10749.984399999968,-52.26479999999798,-13.404799999998296
499,1.26606,2024-02-22 23:00:00,open,short,1.26606,,,10749.984199999968,-52.26479999999798,-13.404799999998296
500,1.26569,2024-02-23 00:00:00,hold,short,,,,10749.984199999968,0.009800000000065512,0.7798000000000029
501,1.26615,2024-02-23 01:00:00,hold,short,,,,10749.984199999968,-0.4104000000000214,1.1695999999998934
502,1.26575,2024-02-23 02:00:00,hold,short,,,,10749.984199999968,-0.9805999999999808,2.4393999999997757
503,1.26626,2024-02-23 03:00:00,hold,short,,,,10749.984199999968,-1.5608000000000057,2.7591999999996517
504,1.26623,2024-02-23 04:00:00,hold,short,,,,10749.984199999968,-2.1009999999999907,2.7989999999996917
505,1.26643,2024-02-23 05:00:00,hold,short,,,,10749.984199999968,-2.4812000000000376,3.1187999999995677
506,1.2665,2024-02-23 06:00:00,hold,short,,,,10749.984199999968,-3.0414000000001535,2.8385999999995097
507,1.26619,2024-02-23 07:00:00,hold,short,,,,10749.984199999968,-3.551600000000164,2.8683999999994843
508,1.26639,2024-02-23 08:00:00,hold,short,,,,10749.984199999968,-4.271800000000217,2.9981999999994478
509,1.26696,2024-02-23 09:00:00,hold,short,,,,10749.984199999968,-5.442000000000332,2.9779999999993167
510,1.26667,2024-02-23 10:00:00,hold,short,,,,10749.984199999968,-7.072200000000352,2.6477999999993753
511,1.26562,2024-02-23 11:00:00,hold,short,,,,10749.984199999968,-7.802400000000471,3.8075999999994252
512,1.26735,2024-02-23 12:00:00,hold,short,,,,10749.984199999968,-9.292600000000462,4.247399999999422
513,1.2680500000000001,2024-02-23 13:00:00,hold,short,,,,10749.984199999968,-11.722800000000394,3.107199999999503
514,1.26994,2024-02-23 14:00:00,hold,short,,,,10749.984199999968,-15.763000000000439,1.2369999999994645
515,1.26936,2024-02-23 15:00:00,hold,short,,,,10749.984199999968,-19.623200000000413,-0.9332000000005407
516,1.26902,2024-02-23 16:00:00,hold,short,,,,10749.984199999968,-23.593400000000443,-3.203400000000535
517,1.26775,2024-02-23 17:00:00,hold,short,,,,10749.984199999968,-26.593600000000556,-3.8336000000006654
518,1.26764,2024-02-23 18:00:00,hold,short,,,,10749.984199999968,-28.5138000000007,-4.323800000000767
519,1.2678099999999999,2024-02-23 19:00:00,hold,short,,,,10749.984199999968,-30.864000000000775,-5.694000000000861
520,1.2680500000000001,2024-02-23 20:00:00,hold,short,,,,10749.984199999968,-33.424200000000894,-7.3042000000009715
521,1.26745,2024-02-23 21:00:00,hold,short,,,,10749.984199999968,-35.43440000000096,-8.374400000000875
522,1.26695,2024-02-23 22:00:00,hold,short,,,,10749.984199999968,-36.92460000000096,-8.9546000000009
523,1.26697,2024-02-23 23:00:00,hold,short,,,,10749.984199999968,-38.08480000000101,-9.564800000000899
524,1.26688,2024-02-26 00:00:00,hold,short,,,,10749.984199999968,-1.4602000000000168,-0.43020000000015246
525,1.267,2024-02-26 01:00:00,hold,short,,,,10749.984199999968,-2.890400000000059,-1.1804000000001809
526,1.26621,2024-02-26 02:00:00,hold,short,,,,10749.984199999968,-4.110600000000058,-1.3106000000001443
527,1.26618,2024-02-26 03:00:00,hold,short,,,,10749.984199999968,-4.730800000000123,-1.3108000000001443
528,1.26585,2024-02-26 04:00:00,hold,short,,,,10749.984199999968,-5.061000000000064,-1.0110000000001773
529,1.26583,2024-02-26 05:00:00,hold,short,,,,10749.984199999968,-5.061200000000064,-0.5912000000000903
530,1.2666,2024-02-26 06:00:00,hold,short,,,,10749.984199999968,-5.971400000000031,-0.2814000000000578
531,1.26667,2024-02-26 07:00:00,hold,short,,,,10749.984199999968,-6.891600000000063,-0.6016000000001558
532,1.26664,2024-02-26 08:00:00,hold,short,,,,10749.984199999968,-7.731800000000236,-0.8018000000001337
533,1.26767,2024-02-26 09:00:00,hold,short,,,,10749.984199999968,-9.522000000000194,-1.3320000000000531
534,1.26709,2024-02-26 10:00:00,hold,short,,,,10749.984199999968,-11.182200000000188,-1.9222000000001436
535,1.26794,2024-02-26 11:00:00,hold,short,,,,10749.984199999968,-13.24240000000036,-2.5024000000001685
536,1.26784,2024-02-26 12:00:00,hold,short,,,,10749.984199999968,-16.13260000000042,-4.092600000000148
537,1.26943,2024-02-26 13:00:00,hold,short,,,,10749.984199999968,-19.762800000000443,-5.352800000000187
538,1.26847,2024-02-26 14:00:00,hold,short,,,,10749.984199999968,-23.66300000000046,-7.6030000000002715
539,1.26971,2024-02-26 15:00:00,hold,short,,,,10749.984199999968,-27.523200000000433,-9.88320000000033
540,1.26801,2024-02-26 16:00:00,hold,short,,,,10749.984199999968,-31.323400000000458,-11.69340000000042
